URL,ID,Category,Sub Category,Daily,Weekly,Monthly,Item Cost,Deliver to Jobsite,Retrieval From Jobsite,Environmental Fee,Tax,Estimated Cost
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/material-handling/misc-material-handling/screw-jack-10-tons-manual,270-1320,Material Handling,Misc. Material Handling,$11 ,$32 ,$65 ,$11.00 ,$257.07 ,$257.07 ,,$20.78 ,$545.92 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/material-handling/misc-material-handling/shackle-screw-pin-34-9500-lbs,330-9525,Material Handling,Misc. Material Handling,$6 ,$17 ,$34 ,$6.00 ,$165.00 ,$165.00 ,,$13.26 ,$349.26 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/material-handling/misc-material-handling/spindle-cable-reel-100,200-7710,Material Handling,Misc. Material Handling,$29 ,$86 ,$173 ,$29.00 ,$165.00 ,$165.00 ,,$15.06 ,$374.06 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/material-handling/misc-material-handling/spindle-cable-reel-62,200-7705,Material Handling,Misc. Material Handling,$14 ,$35 ,$81 ,$14.00 ,$165.00 ,$165.00 ,,$13.89 ,$357.89 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/material-handling/misc-material-handling/t-basket-type-pulling-grip-set-75-299-range,200-2515,Material Handling,Misc. Material Handling,$12 ,$36 ,$73 ,$12.00 ,$275.44 ,$275.44 ,,$22.29 ,$585.17 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/material-handling/misc-material-handling/tie-down-chain-20-ft,260-9910,Material Handling,Misc. Material Handling,$2 ,$6 ,$12 ,$2.00 ,$165.00 ,$165.00 ,,$12.95 ,$344.95 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/forklifts/forklift-attachments/forklift-5-forks,230-5120,Forklifts,Forklift Attachments,,,,$30.00 ,$165.00 ,$165.00 ,,$15.14 ,$375.14 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/forklifts/forklift-attachments/forklift-8-forks,230-5135,Forklifts,Forklift Attachments,,,,$43.00 ,$165.00 ,$165.00 ,,$16.14 ,$389.14 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/forklifts/forklift-attachments/forklift-forks-attachment-6-ft,230-5130,Forklifts,Forklift Attachments,$21 ,$67 ,$138 ,$21.00 ,$165.00 ,$165.00 ,,$14.43 ,$365.43 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/forklifts/forklift-attachments/forklift-pallet-forks-attachment-4-ft,230-5110,Forklifts,Forklift Attachments,$42 ,$127 ,$253 ,$42.00 ,$165.00 ,$165.00 ,,$16.07 ,$388.07 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/other-equipment/barricades-signs/bicycle-rack-barricade-barriers,550-8000,Other Equipment,Barricades & Signs,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/other-equipment/barricades-signs/arrow-board-solar-powered,551-1007,Other Equipment,Barricades & Signs,$228 ,$460 ,"$1,643 ",$228.00 ,$177.50 ,$177.50 ,$4.56 ,$31.91 ,$619.47 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/other-equipment/barricades-signs/attenuator-truck-traffic-arrow-board,551-8060,Other Equipment,Barricades & Signs,$810 ,"$2,081 ","$5,959 ",$810.00 ,$177.50 ,$177.50 ,$16.20 ,$78.27 ,"$1,259.47 "
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/other-equipment/barricades-signs/barrier-wall-lift-9000-lbs,554-8030,Other Equipment,Barricades & Signs,$68 ,$269 ,$860 ,$68.00 ,$353.64 ,$353.64 ,,$32.72 ,$808.00 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/other-equipment/barricades-signs/concrete-jersey-k-rail-barrier-wall-10-ft,554-1005,Other Equipment,Barricades & Signs,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/other-equipment/barricades-signs/concrete-jersey-k-rail-barrier-wall-20-ft,554-1020,Other Equipment,Barricades & Signs,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/other-equipment/custom-toolboxes/custom-stocked-gang-boxtoolbox-120-cubic-ft,920-1325,Other Equipment,Custom Toolboxes,$96 ,$289 ,$576 ,$96.00 ,$173.00 ,$173.00 ,,$20.91 ,$462.91 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/other-equipment/custom-toolboxes/custom-stocked-gang-boxtoolbox-16-cubic-ft,920-1305,Other Equipment,Custom Toolboxes,$24 ,$73 ,$144 ,$24.00 ,$173.00 ,$173.00 ,,$15.28 ,$385.28 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/other-equipment/custom-toolboxes/custom-stocked-gang-boxtoolbox-47-cubic-ft,920-1320,Other Equipment,Custom Toolboxes,$65 ,$197 ,$394 ,$65.00 ,$173.00 ,$173.00 ,,$18.49 ,$429.49 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/other-equipment/plumbing-snakes/deflection-gauge-mandrel-6-5,500-0820,Other Equipment,Plumbing Snakes,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/other-equipment/plumbing-snakes/drain-cleaning-cable-snake-plumbing-38-x-25-ft,500-3050,Other Equipment,Plumbing Snakes,$46 ,$139 ,$278 ,$46.00 ,$165.00 ,$165.00 ,$0.92 ,$16.46 ,$393.38 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/other-equipment/plumbing-snakes/easy-rooter-plumbing-snake-electric-powered-12-x-100-ft,500-3076,Other Equipment,Plumbing Snakes,$72 ,$178 ,$472 ,$72.00 ,$165.00 ,$165.00 ,$1.44 ,$18.52 ,$421.96 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/other-equipment/plumbing-snakes/easy-rooter-plumbing-snake-electric-powered-12-x-75-ft,500-3074,Other Equipment,Plumbing Snakes,$57 ,$170 ,$337 ,$57.00 ,$165.00 ,$165.00 ,$1.14 ,$17.33 ,$405.47 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/other-equipment/plumbing-snakes/easy-rooter-plumbing-snake-electric-powered-34-x-100-ft,500-3095,Other Equipment,Plumbing Snakes,$83 ,$250 ,$505 ,$83.00 ,$165.00 ,$165.00 ,$1.66 ,$19.40 ,$434.06 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/other-equipment/barricades-signs/echo-h9-acoustic-barrier,550-6100,Other Equipment,Barricades & Signs,$11 ,$21 ,$42 ,$11.00 ,$184.53 ,$184.53 ,,$15.16 ,$395.22 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/other-equipment/barricades-signs/full-matrix-variable-message-sign-solar-powered,551-2055,Other Equipment,Barricades & Signs,$273 ,$551 ,"$1,082 ",$273.00 ,$177.50 ,$177.50 ,$5.46 ,$35.50 ,$668.96 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/other-equipment/plumbing-snakes/mandrel-frame-8-1215,500-0814,Other Equipment,Plumbing Snakes,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/other-equipment/barricades-signs/plastic-barrier-wall-6-ft-water-fill,554-2020,Other Equipment,Barricades & Signs,$9 ,$45 ,$130 ,$42.00 ,$353.64 ,$353.64 ,,$30.69 ,$779.97 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/plumbing-pipe-conduit/pipe-threaders-accessories/700-square-drive-pipe-thread-adapter-141161-threaders,500-7715,"Plumbing, Pipe & Conduit",Pipe Threaders & Accessories,$14 ,$32 ,$76 ,$14.00 ,$165.00 ,$165.00 ,,$13.89 ,$357.89 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/plumbing-pipe-conduit/pipe-threaders-accessories/811-universal-die-head-18-2,500-6030,"Plumbing, Pipe & Conduit",Pipe Threaders & Accessories,$30 ,$89 ,$178 ,$30.00 ,$165.00 ,$165.00 ,,$15.14 ,$375.14 
,,,,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/plumbing-pipe-conduit/benders/conduit-bender-1-14-5-powered,200-1550,"Plumbing, Pipe & Conduit",Benders,$243 ,$593 ,"$1,411 ",$243.00 ,$188.53 ,$188.53 ,$4.86 ,$33.96 ,$658.88 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/plumbing-pipe-conduit/benders/conduit-bender-12-2-powered,200-1200,"Plumbing, Pipe & Conduit",Benders,$239 ,$491 ,"$1,262 ",$239.00 ,$169.00 ,$169.00 ,,$31.76 ,$608.76 
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/plumbing-pipe-conduit/pipe-threaders-accessories/geared-pipe-threader-oiling-accessory,500-3400,"Plumbing, Pipe & Conduit",Pipe Threaders & Accessories,$16 ,$35 ,$87 ,$16.00 ,$165.00 ,$165.00 ,,$14.04 ,$360.04 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/plumbing-pipe-conduit/pipe-threaders-accessories/geared-pipe-threader-oiling-accessory-bracket,500-0010,"Plumbing, Pipe & Conduit",Pipe Threaders & Accessories,$15 ,$45 ,$90 ,$15.00 ,$209.64 ,$209.64 ,,$17.42 ,$451.70 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/plumbing-pipe-conduit/benders/lever-tube-bender-12,500-6018,"Plumbing, Pipe & Conduit",Benders,$7 ,$21 ,$41 ,$7.00 ,$184.53 ,$184.53 ,,$14.84 ,$390.90 
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/plumbing-pipe-conduit/benders/manual-pipe-bender-34,200-1450,"Plumbing, Pipe & Conduit",Benders,$10 ,$30 ,$58 ,--,$0.00 ,$0.00 ,,$0.00 ,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/transformers/1000-kva-3-phase-step-down-transformer,241-3690,Power & HVAC,Transformers,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/air-chillers-and-air-systems/1000-ton-cooling-tower-460v-electric-powered,244-4105,Power & HVAC,Air Chillers And Air Systems,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/load-banks/1000kw-resistive-load-bank,241-0850,Power & HVAC,Load Banks,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/load-banks/1250kw-resistive-load-bank,241-0900,Power & HVAC,Load Banks,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/transformers/1500-kva-3-phase-step-down-transformer,241-3700,Power & HVAC,Transformers,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/air-conditioners/1-ton-heat-pump-115v-electric-powered,250-6111,Power & HVAC,Air Conditioners,$238 ,$297 ,$816 ,Calculate Cost,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/air-conditioners/1-ton-portable-air-conditioner-115v-electric-powered,250-6110,Power & HVAC,Air Conditioners,$238 ,$297 ,$816 ,$238.00 ,$139.00 ,$139.00 ,$4.76 ,$29.73 ,$550.49 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/air-conditioners/1-ton-spot-cooler,244-3012,Power & HVAC,Air Conditioners,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/air-conditioners/15-ton-115v-portable-air-conditioner,250-6120,Power & HVAC,Air Conditioners,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/air-conditioners/15-ton-115v-portable-water-cooled-air-conditioner,250-6121,Power & HVAC,Air Conditioners,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/heaters/15kw-portable-space-heater-110v-electric-powered,250-3428,Power & HVAC,Heaters,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/air-chillers-and-air-systems/10-ton-air-cooled-chiller-system-460v-electric-powered,244-0110,Power & HVAC,Air Chillers And Air Systems,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/air-conditioners/10-ton-light-commercial-air-conditioner-electric-powered,244-2509,Power & HVAC,Air Conditioners,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/air-conditioners/10-ton-vertical-air-conditioner-440v-electric-powered,244-2512,Power & HVAC,Air Conditioners,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/air-chillers-and-air-systems/100-ton-air-handler-460v-electric-powered,244-3400,Power & HVAC,Air Chillers And Air Systems,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/air-chillers-and-air-systems/100-ton-air-cooled-chiller-system-460v-electric-powered,244-0240,Power & HVAC,Air Chillers And Air Systems,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/load-banks/100kw-portable-resistive-load-bank,241-0100,Power & HVAC,Load Banks,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/diesel-generators/100kw-towable-diesel-generator,240-3231,Power & HVAC,Diesel Generators,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/air-conditioners/12-ton-portable-air-conditioner-heat-208v-electric-powered,244-2514,Power & HVAC,Air Conditioners,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/air-conditioners/12-ton-portable-air-conditioner-heat-480v-electric-powered,244-2515,Power & HVAC,Air Conditioners,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/air-conditioners/12-ton-portable-air-conditioner-208v-electric-powered,244-2513,Power & HVAC,Air Conditioners,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/air-conditioners/12-ton-portable-air-conditioner-408v-electric-powered,244-2507,Power & HVAC,Air Conditioners,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/air-chillers-and-air-systems/120-ton-air-handler-460v-electric-powered,244-3410,Power & HVAC,Air Chillers And Air Systems,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/air-chillers-and-air-systems/125-ton-air-cooled-chiller-system-460v-electric-powered,244-0225,Power & HVAC,Air Chillers And Air Systems,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/diesel-generators/125kw-towable-diesel-generator,240-3251,Power & HVAC,Diesel Generators,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/transformers/15-kva-portable-mill-panel,241-3459,Power & HVAC,Transformers,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/diesel-generators/152-232kw-towable-generator-tier-4-diesel-compliant,240-3132,Power & HVAC,Diesel Generators,$291 ,$615 ,"$1,931 ",$291.00 ,$173.00 ,$173.00 ,$5.82 ,$36.58 ,$679.40 
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/transformers/150-kva-3-phase-step-down-transformer,241-3640,Power & HVAC,Transformers,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/air-chillers-and-air-systems/150-ton-air-cooled-chiller-system-460v-electric-powered,244-0245,Power & HVAC,Air Chillers And Air Systems,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/diesel-generators/150kw-towable-diesel-generator,240-3256,Power & HVAC,Diesel Generators,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/diesel-generators/175kw-towable-diesel-generator,240-3286,Power & HVAC,Diesel Generators,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/diesel-generators/192kw-diesel-generator,240-3711,Power & HVAC,Diesel Generators,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/transformers/2000-kva-3-phase-step-transformer,241-3705,Power & HVAC,Transformers,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/air-chillers-and-air-systems/2000-ton-cooling-tower-460v-electric-powered,244-4110,Power & HVAC,Air Chillers And Air Systems,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/diesel-generators/2000kw-industrial-mobile-generator,240-4065,Power & HVAC,Diesel Generators,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/transformers/2500-kva-3-phase-step-down-transformer,241-3465,Power & HVAC,Transformers,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/load-banks/2500kw-resistive-load-bank,241-1000,Power & HVAC,Load Banks,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/air-conditioners/2-ton-portable-spot-cooler-208v-electric-powered,250-6130,Power & HVAC,Air Conditioners,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/air-conditioners/20-ton-industrial-air-conditioner-electric-powered,244-2520,Power & HVAC,Air Conditioners,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/air-conditioners/20-ton-vertical-air-conditioner-electric-powered,244-2523,Power & HVAC,Air Conditioners,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/air-chillers-and-air-systems/200-ton-air-chiller-system-explosion-proof-460v-electric-powered,244-0287,Power & HVAC,Air Chillers And Air Systems,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/load-banks/200kw-resistive-load-bank,241-0200,Power & HVAC,Load Banks,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/diesel-generators/200kw-towable-diesel-generator,240-3301,Power & HVAC,Diesel Generators,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/transformers/225kva-step-down-or-isolation-transformer,241-3650,Power & HVAC,Transformers,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/air-chillers-and-air-systems/230-ton-air-cooled-chiller-system-460v-electric-powered,244-2200,Power & HVAC,Air Chillers And Air Systems,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/load-banks/2448-vdc-500-amp-load-bank,241-1800,Power & HVAC,Load Banks,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/air-chillers-and-air-systems/250-ton-cooling-tower-electric-powered,244-4050,Power & HVAC,Air Chillers And Air Systems,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/diesel-generators/250kw-towable-diesel-generator,240-3311,Power & HVAC,Diesel Generators,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/load-banks/3000-kvar-reactive-load-bank,241-1660,Power & HVAC,Load Banks,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/air-conditioners/3-ton-portable-air-conditioner-208v-electric-powered,250-6135,Power & HVAC,Air Conditioners,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/air-conditioners/35-ton-portable-air-conditioner-208v-electric-powered,250-6140,Power & HVAC,Air Conditioners,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/transformers/30-kva-portable-mill-panel,241-3460,Power & HVAC,Transformers,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/diesel-generators/30-39-kva-portable-generator,240-3136,Power & HVAC,Diesel Generators,$236 ,$471 ,"$1,295 ",$236.00 ,$547.76 ,$547.76 ,$4.72 ,$61.25 ,"$1,397.49 "
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/air-conditioners/30-ton-air-conditioner-460v-electric-powered,244-2524,Power & HVAC,Air Conditioners,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/air-chillers-and-air-systems/30-ton-air-cooled-chiller-system-208v460v-electric-powered,244-0130,Power & HVAC,Air Chillers And Air Systems,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/air-conditioners/30-ton-vertical-air-conditioner-heat-460v-electric-powered,244-2830,Power & HVAC,Air Conditioners,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/transformers/300-kva-step-down-or-isolation-3-phase-transformer,241-3660,Power & HVAC,Transformers,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/load-banks/300kw-resistive-load-bank,241-0300,Power & HVAC,Load Banks,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/diesel-generators/300kw-towable-diesel-generator,240-3321,Power & HVAC,Diesel Generators,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/air-conditioners/40-ton-high-static-air-conditioner-460v-electric-powered,244-2541,Power & HVAC,Air Conditioners,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/air-conditioners/40-ton-industrial-air-conditioner-460v-electric-powered,244-2540,Power & HVAC,Air Conditioners,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/load-banks/400kw-resistive-portable-load-bank,241-0400,Power & HVAC,Load Banks,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/air-chillers-and-air-systems/440-ton-air-cooled-chiller-system-460v-electric-powered,244-1400,Power & HVAC,Air Chillers And Air Systems,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/transformers/45kw-resistive-load-bank,241-3580,Power & HVAC,Transformers,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/load-banks/5000kw-resistive-reactive-load-bank,241-1105,Power & HVAC,Load Banks,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/air-conditioners/5-ton-air-conditioner-heat-480v-electric-powered,244-2505,Power & HVAC,Air Conditioners,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/heaters/5-ton-heat-pump-480v-electric-powered,250-6146,Power & HVAC,Heaters,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/air-conditioners/5-ton-portable-air-conditioner-heat-208v-electric-powered,244-3171,Power & HVAC,Air Conditioners,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/air-conditioners/5-ton-portable-air-conditioner-heat-480v-electric-powered,244-3173,Power & HVAC,Air Conditioners,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/air-conditioners/5-ton-portable-air-conditioner-208v-electric-powered-0,250-6150,Power & HVAC,Air Conditioners,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/air-conditioners/5-ton-portable-air-conditioner-208v-electric-powered,244-3170,Power & HVAC,Air Conditioners,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/air-conditioners/5-ton-portable-air-conditioner-408v-electric-powered,244-3172,Power & HVAC,Air Conditioners,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/air-conditioners/5-ton-portable-air-conditioner-480v-electric-powered,250-6145,Power & HVAC,Air Conditioners,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/air-conditioners/5-ton-portable-spot-cooler-electric-powered,244-3050,Power & HVAC,Air Conditioners,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/power-distribution-equipment/515kv-1200-amp-breaker-sel-relay,241-5201,Power & HVAC,Power Distribution Equipment,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/transformers/500-kva-step-down-3-phase-transformer,241-3670,Power & HVAC,Transformers,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/air-chillers-and-air-systems/500-ton-air-cooled-chiller-system-460v-electric-powered,244-2226,Power & HVAC,Air Chillers And Air Systems,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/air-chillers-and-air-systems/500-ton-cooling-tower-460v-electric-powered,244-4100,Power & HVAC,Air Chillers And Air Systems,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/air-chillers-and-air-systems/500-ton-water-cooled-chiller-system-460v-electric-powered,244-2225,Power & HVAC,Air Chillers And Air Systems,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/load-banks/5001000-vdc-1000-amp-load-bank,241-1700,Power & HVAC,Load Banks,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/diesel-generators/500kw-industrial-mobile-generator,240-3410,Power & HVAC,Diesel Generators,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/air-chillers-and-air-systems/60-ton-air-cooled-chiller-system-460v-electric-powered,244-0160,Power & HVAC,Air Chillers And Air Systems,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/air-conditioners/60-ton-commercial-air-conditioner-heat-460v-electric-operation,244-2560,Power & HVAC,Air Conditioners,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/load-banks/600kw-resistive-portable-load-bank,241-0600,Power & HVAC,Load Banks,,,,,,,,,
,,,,,,,,,,,,
https://www.unitedrentals.com/marketplace/equipment/power-hvac/load-banks/700kw-resistive-load-bank,241-0725,Power & HVAC,Load Banks,,,,,,,,,
,,,,,,,,,,,,
